GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0010629	negative regulation of gene expression	24	9	3.14	2	0.0020	0.0020	ADU74510.1;WP_003512781.1;WP_003513578.1;WP_003514677.1;WP_003516324.1;WP_003516613.1;WP_003519032.1;WP_011837932.1;WP_037294838.1	WP_003511511.1;WP_003511984.1;WP_003512384.1;WP_003512523.1;WP_003512574.1;WP_003513117.1;WP_003513250.1;WP_003513995.1;WP_003515416.1;WP_003515468.1;WP_003515474.1;WP_003516160.1;WP_003516876.1;WP_003517046.1;WP_003517284.1;WP_003518182.1;WP_003518280.1;WP_003518741.1;WP_003519067.1;WP_003519085.1;WP_003519194.1;WP_003519433.1;WP_003521100.1;WP_014522613.1;ADU73917.1;ADU74998.1;ADU75314.1;ADU75526.1
GO:0032269	negative regulation of cellular protein ...	11	5	1.44	5	0.0085	0.0085	ADU74510.1;WP_003513578.1;WP_003514677.1;WP_003516575.1;WP_037294838.1	WP_003511511.1;WP_003511984.1;WP_003512384.1;WP_003512523.1;WP_003512574.1;WP_003513117.1;WP_003513250.1;WP_003513995.1;WP_003515416.1;WP_003515468.1;WP_003515474.1;WP_003516160.1;WP_003516876.1;WP_003517046.1;WP_003517284.1;WP_003518182.1;WP_003518280.1;WP_003518741.1;WP_003519067.1;WP_003519085.1;WP_003519194.1;WP_003519433.1;WP_003521100.1;WP_014522613.1;ADU73917.1;ADU74998.1;ADU75314.1;ADU75526.1
GO:0009057	macromolecule catabolic process	59	15	7.71	3	0.0115	0.0063	ADU75731.1;WP_003512420.1;WP_003512781.1;WP_003513547.1;WP_003513578.1;WP_003514472.1;WP_003515281.1;WP_003515629.1;WP_003516871.1;WP_003517278.1;WP_003517595.1;WP_003518177.1;WP_003518386.1;WP_003518755.1;WP_003519032.1	WP_003511511.1;WP_003511984.1;WP_003512384.1;WP_003512523.1;WP_003512574.1;WP_003513117.1;WP_003513250.1;WP_003513995.1;WP_003515416.1;WP_003515468.1;WP_003515474.1;WP_003516160.1;WP_003516876.1;WP_003517046.1;WP_003517284.1;WP_003518182.1;WP_003518280.1;WP_003518741.1;WP_003519067.1;WP_003519085.1;WP_003519194.1;WP_003519433.1;WP_003521100.1;WP_014522613.1;ADU73917.1;ADU74998.1;ADU75314.1;ADU75526.1
GO:0044283	small molecule biosynthetic process	227	37	29.66	54	0.0182	0.0691	ADU73504.1;ADU74726.1;WP_003511688.1;WP_003512078.1;WP_003512112.1;WP_003512405.1;WP_003512461.1;WP_003512565.1;WP_003513200.1;WP_003513364.1;WP_003513547.1;WP_003514175.1;WP_003514572.1;WP_003515025.1;WP_003515550.1;WP_003515671.1;WP_003515678.1;WP_003515847.1;WP_003515915.1;WP_003516243.1;WP_003516363.1;WP_003516465.1;WP_003516495.1;WP_003516497.1;WP_003516657.1;WP_003516678.1;WP_003517204.1;WP_003517549.1;WP_003517741.1;WP_003518220.1;WP_003518601.1;WP_003518605.1;WP_003518607.1;WP_003518637.1;WP_003518642.1;WP_003520919.1;WP_011837932.1	WP_003511511.1;WP_003511984.1;WP_003512384.1;WP_003512523.1;WP_003512574.1;WP_003513117.1;WP_003513250.1;WP_003513995.1;WP_003515416.1;WP_003515468.1;WP_003515474.1;WP_003516160.1;WP_003516876.1;WP_003517046.1;WP_003517284.1;WP_003518182.1;WP_003518280.1;WP_003518741.1;WP_003519067.1;WP_003519085.1;WP_003519194.1;WP_003519433.1;WP_003521100.1;WP_014522613.1;ADU73917.1;ADU74998.1;ADU75314.1;ADU75526.1
GO:2000113	negative regulation of cellular macromol...	21	7	2.74	7	0.0201	0.0134	ADU74510.1;WP_003513578.1;WP_003514677.1;WP_003516324.1;WP_003516613.1;WP_011837932.1;WP_037294838.1	WP_003511511.1;WP_003511984.1;WP_003512384.1;WP_003512523.1;WP_003512574.1;WP_003513117.1;WP_003513250.1;WP_003513995.1;WP_003515416.1;WP_003515468.1;WP_003515474.1;WP_003516160.1;WP_003516876.1;WP_003517046.1;WP_003517284.1;WP_003518182.1;WP_003518280.1;WP_003518741.1;WP_003519067.1;WP_003519085.1;WP_003519194.1;WP_003519433.1;WP_003521100.1;WP_014522613.1;ADU73917.1;ADU74998.1;ADU75314.1;ADU75526.1
GO:0006221	pyrimidine nucleotide biosynthetic proce...	22	5	2.87	88	0.0211	0.1489	WP_003513366.1;WP_003514175.1;WP_003514218.1;WP_003516363.1;WP_003518637.1	WP_003511511.1;WP_003511984.1;WP_003512384.1;WP_003512523.1;WP_003512574.1;WP_003513117.1;WP_003513250.1;WP_003513995.1;WP_003515416.1;WP_003515468.1;WP_003515474.1;WP_003516160.1;WP_003516876.1;WP_003517046.1;WP_003517284.1;WP_003518182.1;WP_003518280.1;WP_003518741.1;WP_003519067.1;WP_003519085.1;WP_003519194.1;WP_003519433.1;WP_003521100.1;WP_014522613.1;ADU73917.1;ADU74998.1;ADU75314.1;ADU75526.1
GO:0006260	DNA replication	33	8	4.31	45	0.0218	0.0555	WP_003513364.1;WP_003515625.1;WP_003516324.1;WP_003516465.1;WP_003516530.1;WP_003517016.1;WP_003517085.1;WP_003517627.1	WP_003511511.1;WP_003511984.1;WP_003512384.1;WP_003512523.1;WP_003512574.1;WP_003513117.1;WP_003513250.1;WP_003513995.1;WP_003515416.1;WP_003515468.1;WP_003515474.1;WP_003516160.1;WP_003516876.1;WP_003517046.1;WP_003517284.1;WP_003518182.1;WP_003518280.1;WP_003518741.1;WP_003519067.1;WP_003519085.1;WP_003519194.1;WP_003519433.1;WP_003521100.1;WP_014522613.1;ADU73917.1;ADU74998.1;ADU75314.1;ADU75526.1
GO:1901137	carbohydrate derivative biosynthetic pro...	127	18	16.59	176	0.0245	0.3906	WP_003513366.1;WP_003513451.1;WP_003513611.1;WP_003514175.1;WP_003514218.1;WP_003514333.1;WP_003516273.1;WP_003516363.1;WP_003516465.1;WP_003517455.1;WP_003517549.1;WP_003518476.1;WP_003518637.1;WP_003518642.1;WP_003519133.1;WP_003520919.1;WP_003520986.1;WP_003521240.1	WP_003511511.1;WP_003511984.1;WP_003512384.1;WP_003512523.1;WP_003512574.1;WP_003513117.1;WP_003513250.1;WP_003513995.1;WP_003515416.1;WP_003515468.1;WP_003515474.1;WP_003516160.1;WP_003516876.1;WP_003517046.1;WP_003517284.1;WP_003518182.1;WP_003518280.1;WP_003518741.1;WP_003519067.1;WP_003519085.1;WP_003519194.1;WP_003519433.1;WP_003521100.1;WP_014522613.1;ADU73917.1;ADU74998.1;ADU75314.1;ADU75526.1
GO:0006417	regulation of translation	14	5	1.83	21	0.0266	0.0266	ADU74510.1;WP_003512565.1;WP_003513578.1;WP_003514677.1;WP_037294838.1	WP_003511511.1;WP_003511984.1;WP_003512384.1;WP_003512523.1;WP_003512574.1;WP_003513117.1;WP_003513250.1;WP_003513995.1;WP_003515416.1;WP_003515468.1;WP_003515474.1;WP_003516160.1;WP_003516876.1;WP_003517046.1;WP_003517284.1;WP_003518182.1;WP_003518280.1;WP_003518741.1;WP_003519067.1;WP_003519085.1;WP_003519194.1;WP_003519433.1;WP_003521100.1;WP_014522613.1;ADU73917.1;ADU74998.1;ADU75314.1;ADU75526.1
GO:0019692	deoxyribose phosphate metabolic process	10	4	1.31	29	0.0312	0.0312	WP_003513366.1;WP_003514175.1;WP_003514218.1;WP_003516363.1	WP_003511511.1;WP_003511984.1;WP_003512384.1;WP_003512523.1;WP_003512574.1;WP_003513117.1;WP_003513250.1;WP_003513995.1;WP_003515416.1;WP_003515468.1;WP_003515474.1;WP_003516160.1;WP_003516876.1;WP_003517046.1;WP_003517284.1;WP_003518182.1;WP_003518280.1;WP_003518741.1;WP_003519067.1;WP_003519085.1;WP_003519194.1;WP_003519433.1;WP_003521100.1;WP_014522613.1;ADU73917.1;ADU74998.1;ADU75314.1;ADU75526.1
